stitle,n()
Humicolopsis cephalosporioides CBS 645.76 ITS region; from TYPE material,1
Hyaliappendispora galii MFLUCC 16 1208 ITS region; from TYPE material,1
Hyalocercosporidium desmodii CBS 142179 ITS region; from TYPE material,1
Hyalocladosporiella tectonae CBS 137989 ITS region; from TYPE material,28
Hyalodendriella betulae CBS 261.82 ITS region; from TYPE material,28
Hyaloscypha finlandica CBS 444.86 ITS region; from TYPE material,1
Hyaloscypha variabilis UAMH 8861 ITS region; from TYPE material,10
Hyaloseta nolinae CBS 109837 ITS region; from TYPE material,1
Hyalotiella spartii MFLUCC 13-0397 ITS region; from TYPE material,2
Hydnotrya puberula BJTC FAN721 ITS region; from TYPE material,27
Hydnum albertense H 7043704 ITS region; from TYPE material,12
Hydnum albidum CORT 012029 ITS region; from TYPE material,8
Hydnum albomagnum TENN 073062 ITS region; from TYPE material,53
Hydnum cuspidatum TENN 073068 ITS region; from TYPE material,12
Hydnum ferruginescens TENN 073549 ITS region; from TYPE material,12
Hydnum melitosarx H 7043937 ITS region; from TYPE material,13
Hydnum neorepandum H 7043726 ITS region; from TYPE material,53
Hydnum quebecense H 7043948 ITS region; from TYPE material,13
Hydnum subrufescens H 7043705 ITS region; from TYPE material,12
Hydnum subtilior TENN 073034 ITS region; from TYPE material,13
Hydropisphaera bambusicola CBS 124147 ITS region; from TYPE material,1
Hydropisphaera fungicola BPI 878275 ITS region; from TYPE material,1
Hydropisphaera multiloculata CBS 339.77 ITS region; from TYPE material,1
Hymenopleella hippophaeicola CBS 140410 ITS region; from TYPE material,7
Hymenoscyphus ohakune ICMP 19601 ITS region; from TYPE material,40
Hyphopichia burtonii CBS 2352 ITS region; from TYPE material,5
Hyphopichia heimii MUCL 31929 ITS region; from TYPE material,8
Hyphopichia homilentoma MUCL 29911 ITS region; from TYPE material,5
Hyphopichia paragotoi CBS 13913 ITS region; from TYPE material,19
Hyphopichia pseudoburtonii CBS 2455 ITS region; from TYPE material,53
Hypomyces ellipsosporus CBS 696.86 ITS region; from TYPE material,2
Hypomyces laeticolor JCM 10758 ITS region; from TYPE material,2
Hypomyces peltigericola CBS 141848 ITS region; from TYPE material,8
Hypomyces pseudocorticiicola JCM 12654 ITS region; from TYPE material,1
Hypomyces semicircularis CBS 705.88 ITS region; from TYPE material,8
Hypomyces subglobosus CBS 543.86 ITS region; from TYPE material,2
Hypomyces xyloboli CBS 110280 ITS region; from TYPE material,8
Hypoxylon addis MUCL 52797 ITS region; from TYPE material,4
Hypoxylon aeruginosum MUCL 54620 ITS region; from TYPE material,5
Hypoxylon griseobrunneum CBS 331.73 ITS region; from TYPE material,6
Hypoxylon jaklitschii CBS 138916 ITS region; from TYPE material,5
Hypoxylon liviae CBS 115282 ITS region; from TYPE material,6
Hypoxylon ochraceum MUCL 54625 ITS region; from TYPE material,4
Hypoxylon petriniae CBS 114746 ITS region; from TYPE material,6
Hypoxylon rickii MUCL 53309 ITS region; from TYPE material,4
Hypoxylon trugodes MUCL 54794 ITS region; from TYPE material,5
Hyweljonesia queenslandica BRIP 61322b ITS region; from TYPE material,4
Ijuhya vitellina DSM 104494 ITS region; from TYPE material,7
Ilyonectria capensis CBS 132815 ITS region; from TYPE material,7
Ilyonectria cyclaminicola CBS 302.93 ITS region; from TYPE material,8
Ilyonectria leucospermi CBS 132809 ITS region; from TYPE material,8
Ilyonectria liriodendri ITS region; from TYPE material,3
Ilyonectria lusitanica CBS 129080 ITS region; from TYPE material,7
Ilyonectria protearum CBS 132812 ITS region; from TYPE material,8
Ilyonectria robusta CBS 308.35 ITS region; from TYPE material,7
Ilyonectria vredenhoekensis CBS 132807 ITS region; from TYPE material,7
Immersiporthe knoxdaviesiana CBS 132862 ITS region; from TYPE material,6
Inaequalispora cylindrispora MUCL 48121 ITS region; from TYPE material,3
Inaequalispora longiseta MUCL 48321 ITS region; from TYPE material,3
Inaequalispora prestonii CBS 175.73 ITS region; from TYPE material,3
Infundichalara microchona ITS region; from TYPE material,1
Inocybe acaciae PERTH 08073813 ITS region; from TYPE material,11
Inocybe acanthosperma TENN 067005 ITS region; from TYPE material,24
Inocybe acriolens WTU AU10493 ITS region; from TYPE material,77
Inocybe adaequata M 0229744 ITS region; from TYPE material,78
Inocybe alloumbrina TENN 067007 ITS region; from TYPE material,78
Inocybe araneosa TENN 066983 ITS region; from TYPE material,54
Inocybe assimilata M 0020105 ITS region; from TYPE material,78
Inocybe aureorimosa TENN 066614 ITS region; from TYPE material,79
Inocybe auritelloides TENN 068294 ITS region; from TYPE material,79
Inocybe avellaneifolia TENN 066593 ITS region; from TYPE material,10
Inocybe bella HO 571334 ITS region; from TYPE material,59
Inocybe bicornis f. secotioides PERTH 8320403 ITS region; from TYPE material,31
Inocybe brunneidisca TENN 065798 ITS region; from TYPE material,78
Inocybe caerulata PDD 97860 ITS region; from TYPE material,79
Inocybe cryptocystis WTU 43774 ITS region; from TYPE material,27
Inocybe enigmatica BRG MCA1868 ITS region; from TYPE material,31
Inocybe flavobrunnescens AH 29883 ITS region; from TYPE material,31
Inocybe fragilis TENN 066507 ITS region; from TYPE material,78
Inocybe fraudans AMB 12793 ITS region; from TYPE material,59
Inocybe fuscicothurnata WTU AU9919 ITS region; from TYPE material,2
Inocybe fuscosquarrosa PBM 3447 ITS region; from TYPE material,30
Inocybe geniculata PERTH 08319642 ITS region; from TYPE material,79
Inocybe gregaria CAL 1309 ITS region; from TYPE material,79
Inocybe hymenocarpa PERTH 07676603 ITS region; from TYPE material,58
Inocybe ionocaulis PERTH 08241791 ITS region; from TYPE material,53
Inocybe ionocephala TENN 062799 ITS region; from TYPE material,41
Inocybe isabellina PERTH 07699255 ITS region; from TYPE material,53
Inocybe lemmi TUR A 204243 ITS region; from TYPE material,24
Inocybe leucotaenia PERTH 08363684 ITS region; from TYPE material,29
Inocybe lucifera TENN 065791 ITS region; from TYPE material,53
Inocybe magnifolia BRG MCA2441 ITS region; from TYPE material,53
Inocybe mallocyboides TENN 069669 ITS region; from TYPE material,80
Inocybe mellita TENN 066622 ITS region; from TYPE material,78
Inocybe memorialis PERTH 08073317 ITS region; from TYPE material,52
Inocybe meridionalis TENN 065708 ITS region; from TYPE material,53
Inocybe mixtilis M 0219661 ITS region; from TYPE material,58
Inocybe multifolia f. multifolia TENN 065795 ITS region; from TYPE material,78
Inocybe muthangensis K(M) 191735 ITS region; from TYPE material,53
Inocybe neobrunnescens var. leucothelota WTU ACAD11597 ITS region; from TYPE material,59
Inocybe nothopus TENN 068377 ITS region; from TYPE material,49
Inocybe notodryina F B12446 ITS region; from TYPE material,53
Inocybe nudiuscula PERTH 08319839 ITS region; from TYPE material,53
Inocybe ornatipes PERTH 08072906 ITS region; from TYPE material,48
Inocybe persicinipes PERTH 07676727 ITS region; from TYPE material,79
Inocybe plocamophora F B12451 ITS region; from TYPE material,53
Inocybe pluviosilvestris PERTH 08517134 ITS region; from TYPE material,10
Inocybe pygmaeformis TENN 067736 ITS region; from TYPE material,28
Inocybe redolens PERTH E7034 ITS region; from TYPE material,53
Inocybe rhodella BRG MCA3917 ITS region; from TYPE material,48
Inocybe rubrobrunnea CAL 1307 ITS region; from TYPE material,78
Inocybe rufescens PERTH 08318468 ITS region; from TYPE material,5
Inocybe sabulosa PERTH 08320322 ITS region; from TYPE material,24
Inocybe serratoides TENN 069521 ITS region; from TYPE material,78
Inocybe silvana CAL 1259 ITS region; from TYPE material,6
Inocybe spiniformis TENN 066984 ITS region; from TYPE material,2
Inocybe subangustifolia BRI 794269 ITS region; from TYPE material,78
Inocybe subferruginea PERTH 08074437 ITS region; from TYPE material,49
Inocybe subpulverulenta CANB 574535 ITS region; from TYPE material,78
Inocybe sylvicola TENN 065735 ITS region; from TYPE material,78
Inocybe tahquamenonensis WTU 43798 ITS region; from TYPE material,12
Inocybe tasmanica TENN 068285 ITS region; from TYPE material,49
Inocybe trachysperma PERTH 07677669 ITS region; from TYPE material,78
Inocybe urbana AMB 17142 ITS region; from TYPE material,2
Inocybe viscata PDD 27109 ITS region; from TYPE material,47
Inocybe vittata TENN 066487 ITS region; from TYPE material,54
Inocyclus angularis VIC 39747 ITS region; from TYPE material,22
Involutiscutellula rubra ITS region; from TYPE material,4
Itersonilia pannonica JCM 11145 ITS region; from TYPE material,20
Itersonilia perplexans JCM 10245 ITS region; from TYPE material,20
Jaapia argillacea CBS 252.74 ITS region; from reference material,60
Jattaea leucospermi ITS region; from TYPE material,7
Johansonia chapadiensis ITS region; from TYPE material,4
Juglanconis appendiculata WU 35954 ITS region; from TYPE material,4
Juglanconis juglandina WU 35965 ITS region; from TYPE material,4
Juglanconis pterocaryae MAFF 410079 ITS region; from TYPE material,4
Kabatina thujae CBS 238.66 ITS region; from TYPE material,24
Kazachstania aerobia CBS 9918 ITS region; from TYPE material,1
Kazachstania africana NRRL Y-8276 ITS region; from TYPE material,6
Kazachstania aquatica CGMCC 2.0706 ITS region; from TYPE material,36
Kazachstania barnettii CBS 5648 ITS region; from TYPE material,10
Kazachstania bovina CBS 9732 ITS region; from TYPE material,5
Kazachstania bulderi NRRL Y-27203 ITS region; from TYPE material,5
Kazachstania exigua CBS 379 ITS region; from TYPE material,5
Kazachstania gamospora NBRC 11056 ITS region; from TYPE material,1
Kazachstania hellenica ATCC MYA-4559 ITS region; from TYPE material,6
Kazachstania kunashirensis CBS 7662 ITS region; from TYPE material,10
Kazachstania lodderae NRRL Y-8280 ITS region; from TYPE material,5
Kazachstania martiniae CBS 6334 ITS region; from TYPE material,2
Kazachstania piceae CBS 7738 ITS region; from TYPE material,2
Kazachstania pseudohumilis CGMCC 2.3956 ITS region; from TYPE material,6
Kazachstania saulgeensis CLIB 1764 ITS region; from TYPE material,5
Kazachstania serrabonitensis CBS 14236 ITS region; from TYPE material,5
Kazachstania servazzii NRRL Y-12661 ITS region; from TYPE material,1
Kazachstania slooffiae CBS 9733 ITS region; from TYPE material,2
Kazachstania solicola CBS 6904 ITS region; from TYPE material,1
Kazachstania unispora CBS 398 ITS region; from TYPE material,6
Kazachstania wufongensis ATCC MYA-4747 ITS region; from TYPE material,5
Kazachstania yakushimaensis CBS 8388 ITS region; from TYPE material,2
Kazachstania zonata CBS 10326 ITS region; from TYPE material,10
Kellermania pseudoyuccigena ITS region; from TYPE material,1
Kellermania yuccigena ITS region; from TYPE material,1
Kirschsteiniothelia rostrata MFLU 15-1154 ITS region; from TYPE material,1
Kirschsteiniothelia tectonae MFLUCC 12-0050 ITS region; from TYPE material,1
Kluyveromyces nonfermentans CBS 8778 ITS region; from TYPE material,1
Kneiffiella efibulata GB 0151167 ITS region; from TYPE material,31
Knufia cryptophialidica DAOM 216555 ITS region; from TYPE material,19
Knufia epidermidis CBS 120353 ITS region; from TYPE material,1
Knufia karalitana CBS 139720 ITS region; from TYPE material,7
Knufia perforans CBS 885.95 ITS region; from TYPE material,19
Knufia vaticanii CBS 139722 ITS region; from TYPE material,12
Kockovaella calophylli CBS 8962 ITS region; from TYPE material,2
Kockovaella cucphuongensis JCM 10840 ITS region; from TYPE material,2
Kockovaella litseae JCM 10838 ITS region; from TYPE material,2
Kockovaella mexicana CBS 8279 ITS region; from TYPE material,2
Kockovaella schimae CBS 8610 ITS region; from TYPE material,2
Kodamaea anthophila CBS 8494 ITS region; from TYPE material,15
Kodamaea kakaduensis CBS 8611 ITS region; from TYPE material,15
Kodamaea nitidulidarum CBS 8491 ITS region; from TYPE material,20
Kodamaea ohmeri CBS 5367 ITS region; from TYPE material,17
Kondoa changbaiensis CBS 9497 ITS region; from TYPE material,5
Kondoa sorbi CBS 9498 ITS region; from TYPE material,5
Krasilnikovozyma huempii CBS 8186 ITS region; from TYPE material,32
Krogia macrophylla H 36077 ITS region; from TYPE material,2
Kuraishia cidri CBS 4241 ITS region; from TYPE material,38
Kuraishia molischiana CBS 9993 ITS region; from TYPE material,12
Laburnicola muriformis MFLUCC 16-0290 ITS region; from TYPE material,3
Laccaria aurantia KUN F 78557 ITS region; from TYPE material,78
Laccaria fulvogrisea KUN F 78556 ITS region; from TYPE material,80
Laccaria moshuijun HKAS 93732 ITS region; from TYPE material,51
Laccaria yunnanensis KUN F 78558 ITS region; from TYPE material,53
Lachancea cidri NRRL Y-12634 ITS region; from TYPE material,6
Lachancea dasiensis ATCC MYA-4748 ITS region; from TYPE material,1
Lachancea fermentati NRRL Y-1559 ITS region; from TYPE material,6
Lachancea kluyveri IFO 1685 ITS region; from TYPE material,5
Lachancea lanzarotensis CBS 12615 ITS region; from TYPE material,6
Lachancea meyersii ITS region; from TYPE material,2
Lachancea mirantina CBS 11717 ITS region; from TYPE material,2
Lachancea nothofagi CBS 11611 ITS region; from TYPE material,2
Lachancea quebecensis CBS 14138 ITS region; from TYPE material,6
Lachancea thermotolerans NRRL Y-8284 ITS region; from TYPE material,1
Lachancea waltii NRRL Y-8285 ITS region; from TYPE material,1
Lactarius alboscrobiculatus CMU H.T. Le 257 ITS region; from TYPE material,1
Lactarius austrotorminosus GENT H.T. Le 130 ITS region; from TYPE material,30
Lactarius echinus GENT AV07-168 ITS region; from TYPE material,1
Lactarius kesiyae GENT KW032 ITS region; from TYPE material,1
Lactarius laccarioides MFLU KW336 ITS region; from TYPE material,80
Lactarius pasohensis GENT DS06-231 ITS region; from TYPE material,42
Lactarius pomiolens GENT AV07-159 ITS region; from TYPE material,28
Lactarius rubrocorrugatus GENT KW384 ITS region; from TYPE material,33
Lactarius saturnisporus GENT AV07-170 ITS region; from TYPE material,9
Lactarius shoreae GENT AV07-164 ITS region; from TYPE material,1
Lactarius sublaccarioides MFLU KW300 ITS region; from TYPE material,8
Lactarius tangerinus LTH 203 ITS region; from TYPE material,9
Lactifluus acrissimus BR ADK 2161 ITS region; from TYPE material,1
Lactifluus albomembranaceus GENT EDC 12-046 ITS region; from TYPE material,30
Lactifluus leptomerus GENT AV-KD-KVP09-131 ITS region; from TYPE material,30
Lactifluus melleus TOGO MD157 ITS region; from TYPE material,34
Lactifluus pectinatus TOGO MD140 ITS region; from TYPE material,34
Lactifluus tropicosinicus KUN F59627 ITS region; from TYPE material,34
Laetisaria arvalis CBS 131.82 ITS region; from TYPE material,7
Lamelloclavaria petersenii SAV F-3493 ITS region; from TYPE material,10
Lapidomyces hispanicus CBS 118355 ITS region; from TYPE material,1
Lareunionomyces syzygii ITS region; from TYPE material,1
Lasionectria hilhorstii CBS 144938 ITS region; from TYPE material,1
Lasiosphaeria rugulosa ATCC MYA-2578 ITS region; from TYPE material,4
Lasiosphaeria similisorbina BPI AR 1884 ITS region; from TYPE material,10
Latruncellus aurorae CBS 125526 ITS region; from TYPE material,1
Lauriomyces bellulus CBS 517.93 ITS region; from TYPE material,5
Lauriomyces ellipticus BCC 4007 ITS region; from TYPE material,5
Lecanicillium coprophilum CGMCC 3.18986 ITS region; from TYPE material,1
Lecanicillium kalimantanense BTCC F23 ITS region; from TYPE material,1
Leohumicola levissima DAOM 239506 ITS region; from TYPE material,1
Leohumicola minima ITS region; from TYPE material,19
Leohumicola terminalis DAOM 231145 ITS region; from TYPE material,1
Leohumicola verrucosa ITS region; from TYPE material,19
Lepidosphaeria nicotiae CBS 559.71 ITS region; from TYPE material,1
Lepiota elseae AH 40487 ITS region; from TYPE material,53
Leprocaulon calcicola NMW C.J.B. Hitch [E2117] ITS region; from TYPE material,19
Lepteutypa fuckelii CBS 140409 ITS region; from TYPE material,7
Lepteutypa sambuci CBS 131707 ITS region; from TYPE material,7
Leptographium truncatum CBS 929.85 ITS region; from TYPE material,4
Leptosillia acerina CBS 143939 ITS region; from TYPE material,5
Leptosillia macrospora CBS 143627 ITS region; from TYPE material,7
Leptosillia muelleri CBS 143628 ITS region; from TYPE material,5
Leptosillia pistaciae CBS 128196 ITS region; from TYPE material,7
Leptosillia slaptonensis CBS 145296 ITS region; from TYPE material,5
Leptosillia wienkampii CBS 143630 ITS region; from TYPE material,7
Leptosporella bambusae MFLU 15-1203 ITS region; from TYPE material,4
Leptoxyphium glochidion IFRDCC 2651 ITS region; from TYPE material,1
Leptoxyphium madagascariense ITS region; from TYPE material,5
Leucoagaricus orientiflavus HKAS 54260 ITS region; from TYPE material,53
Leucosporidium fasciculatum CBS 8786 ITS region; from TYPE material,62
Leucosporidium yakuticum CBS 8621 ITS region; from TYPE material,58
Lipomyces arxii CBS 7333 ITS region; from TYPE material,88
Lipomyces oligophaga CBS 7107 ITS region; from TYPE material,83
Lodderomyces beijingensis CBS 14171 ITS region; from TYPE material,6
Lomentospora prolificans CBS 467.74 ITS region; from TYPE material,1
Lopadostoma americanum CBS 133211 ITS region; from TYPE material,8
Lopadostoma dryophilum CBS 133213 ITS region; from TYPE material,8
Lopadostoma fagi CBS 133206 ITS region; from TYPE material,8
Lopadostoma gastrinum CBS 134632 ITS region; from TYPE material,7
Lopadostoma insulare CBS 133214 ITS region; from TYPE material,11
Lopadostoma lechatii CBS 133694 ITS region; from TYPE material,7
Lopadostoma linospermum CBS 133208 ITS region; from TYPE material,7
Lopadostoma meridionale CBS 133209 ITS region; from TYPE material,6
Lopadostoma quercicola CBS 134633 ITS region; from TYPE material,8
Lopadostoma turgidum CBS 133207 ITS region; from TYPE material,8
Loramyces macrosporus ITS region; from TYPE material,1
Lulworthia atlantica LISU 254159 ITS region; from TYPE material,4
Luteocirrhus shearii CBS 130776 ITS region; from TYPE material,2
Lyomyces mascarensis KAS GEL4833 ITS region; from TYPE material,34
Lysurus cruciatus MA Fungi 26792 ITS region; from TYPE material,7
Macgarvieomyces luzulae ITS region; from TYPE material,1
Malbranchea chrysosporioidea IFM 41294 ITS region; from TYPE material,4
Malbranchea flocciformis IFM 41298 ITS region; from TYPE material,5
Marasmiellus celebanticus TO HG2281 ITS region; from TYPE material,64
Mariannaea catenulatae ITS region; from TYPE material,3
Mariannaea fusiformis CGMCC 3.17272 ITS region; from TYPE material,1
Mariannaea humicola CBS 740.95 ITS region; from TYPE material,3
Mariannaea pinicola CBS 745.88 ITS region; from TYPE material,3
Mariannaea samuelsii DAOM 235814 ITS region; from TYPE material,2
Marquesius aquaticus HUEFS 216710 ITS region; from TYPE material,19
Marsupiomyces quercina MFLUCC 13-0664 ITS region; from TYPE material,1
Massaria ariae CBS 125589 ITS region; from TYPE material,99
Massaria campestris CBS 125594 ITS region; from TYPE material,84
Massaria conspurcata CBS 124647 ITS region; from TYPE material,50
Massaria inquinans CBS 125591 ITS region; from TYPE material,32
Massaria lantanae CBS 125592 ITS region; from TYPE material,38
Massaria macra CBS 125587 ITS region; from TYPE material,32
Massaria mediterranea CBS 125596 ITS region; from TYPE material,62
Massaria pyri CBS 125644 ITS region; from TYPE material,29
Mastigosporium album ITS region; from TYPE material,41
Melanconiella chrysomelanconium CBS 124271 ITS region; from TYPE material,4
Melanconiella chrysorientalis CBS 131702 ITS region; from TYPE material,4
Melanconiella elegans CBS 131617 ITS region; from TYPE material,5
Melanconiella hyperopta var. orientalis CBS 131705 ITS region; from TYPE material,4
Melanconiella meridionalis CBS 131704 ITS region; from TYPE material,4
Melanconiella syzygii CPC 28750 ITS region; from TYPE material,1
Melanconis italica MFLUCC 16-1199 ITS region; from TYPE material,5
Melanconium elaeidicola ITS region; from TYPE material,1
Melanconium hedericola ITS region; from TYPE material,3
Melanodothis caricis CBS 860.72 ITS region; from TYPE material,4
Melanopsamma pomiformis CBS 101322 ITS region; from TYPE material,4
Memnoniella ellipsoidea CBS 136201 ITS region; from TYPE material,6
Memnoniella humicola CBS 463.74 ITS region; from TYPE material,2
Memnoniella longistipitata ATCC 22699 ITS region; from TYPE material,6
Memnoniella pseudonilagirica CBS 136405 ITS region; from TYPE material,6
Memnoniella putrefolia CBS 101177 ITS region; from TYPE material,6
Meredithblackwellia eburnea ITS region; from TYPE material,10
Metacordyceps neogunnii GZUH SB13050302 ITS region; from TYPE material,1
Metacordyceps shibinensis GZUH SB13050311 ITS region; from TYPE material,2
Metapochonia bulbillosa CBS 145.70 ITS region; from TYPE material,1
Metapochonia goniodes CBS 891.72 ITS region; from TYPE material,1
Metarhizium aciculare JCM 33284 ITS region; from TYPE material,8
Metarhizium album ARSEF 1942 ITS region; from TYPE material,7
Metarhizium anisopliae ARSEF 7487 ITS region; from TYPE material,1
Metarhizium brunneum ARSEF 2107 ITS region; from TYPE material,1
Metarhizium flavoviride ARSEF 2133 ITS region; from TYPE material,1
Metarhizium frigidum ARSEF 4124 ITS region; from TYPE material,8
Metarhizium guizhouense CBS 258.90 ITS region; from TYPE material,1
Metarhizium lepidiotae ARSEF 7488 ITS region; from TYPE material,1
Metarhizium majus ARSEF 1914 ITS region; from TYPE material,1
Metarhizium pinghaense CBS 257.90 ITS region; from TYPE material,1
Metarhizium robertsii ARSEF 2575 ITS region; from TYPE material,7
Metschnikowia agaves CBS 7744 ITS region; from TYPE material,2
Metschnikowia bicuspidata var. chathamia CBS 5980 ITS region; from TYPE material,54
Metschnikowia continentalis UFMG 96-173 ITS region; from TYPE material,70
Metschnikowia cubensis MUCL 45753 ITS region; from TYPE material,35
Metschnikowia dekortorum CBS 9063 ITS region; from TYPE material,6
Metschnikowia drosophilae CBS 8809 ITS region; from TYPE material,12
Metschnikowia gelsemii CBS 10509 ITS region; from TYPE material,1
Metschnikowia laotica CBS 12961 ITS region; from TYPE material,2
Metschnikowia vanudenii CBS 9134 ITS region; from TYPE material,25
Metulocladosporiella chiangmaiensis ITS region; from TYPE material,19
Meyerozyma caribbica CBS 9966 ITS region; from TYPE material,40
Microascus alveolaris CBS 139501 ITS region; from TYPE material,1
Microascus chinensis CBS 139628 ITS region; from TYPE material,5
Microascus cinereus UTHSC 10-2805 ITS region; from TYPE material,1
Microascus croci CBS 158.44 ITS region; from TYPE material,2
Microascus expansus CBS 138127 ITS region; from TYPE material,2
Microascus micronesiensis CBS 141523 ITS region; from TYPE material,1
Microascus pyramidus CBS 212.65 ITS region; from TYPE material,1
Microascus restrictus CBS 138277 ITS region; from TYPE material,1
Microascus verrucosus CBS 138278 ITS region; from TYPE material,1
Microbotryum silenes-saxifragae KR M 23890 ITS region; from TYPE material,51
Microcera rubra CBS 638.76 ITS region; from TYPE material,3
Microdochium lycopodinum CBS 125585 ITS region; from TYPE material,6
Micronematomyces caribensis CBS 113380 ITS region; from TYPE material,1
Microthecium tenuissimum CBS 112764 ITS region; from TYPE material,4
Middelhovenomyces petrohuensis CBS 8173 ITS region; from TYPE material,13
Middelhovenomyces tepae CBS 5115 ITS region; from TYPE material,22
Miniancora allisoniensis CCMF 30487 ITS region; from TYPE material,2
Minimedusa polyspora CBS 113.16 ITS region; from TYPE material,36
Minimelanolocus melanicus MFLUCC 15-0415 ITS region; from TYPE material,1
Monascus eremophilus CBS 123361 ITS region; from TYPE material,19
Monascus pilosus ATCC 16363 ITS region; from TYPE material,1
Monocillium arctiicola CBS 604.76 ITS region; from TYPE material,3
Monocillium constrictum CBS 760.69 ITS region; from TYPE material,3
Monocillium griseo-ochraceum CBS 683.71 ITS region; from TYPE material,1
Monocillium ligusticum CBS 684.95 ITS region; from TYPE material,2
Monocillium loricatum CBS 778.69 ITS region; from TYPE material,1
Monodictys arctica UAMH 10720 ITS region; from TYPE material,80
Montagnula bellevaliae MFLUCC 14-0924 ITS region; from TYPE material,2
Mortierella amoeboidea CBS 889.72 ITS region; from TYPE material,3
Mortierella antarctica CBS 609.70 ITS region; from TYPE material,3
Mortierella basiparvispora CBS 518.72 ITS region; from TYPE material,5
Mortierella globalpina CBS 360.70 ITS region; from TYPE material,3
Mortierella humilis CBS 222.35 ITS region; from TYPE material,3
Mortierella hyalina CBS 223.35 ITS region; from TYPE material,4
Mrakia aquatica CBS 5443 ITS region; from TYPE material,19
Mrakia blollopis CBS 8921 ITS region; from TYPE material,19
Mrakia cryoconiti CBS 10834 ITS region; from TYPE material,18
Mrakia frigida CBS 5270 ITS region; from TYPE material,18
Mrakia gelida CBS 5272 ITS region; from TYPE material,18
Mrakia niccombsii CBS 8917 ITS region; from TYPE material,18
Mrakia nivalis CBS 5266 ITS region; from TYPE material,19
Mrakia robertii CBS 8912 ITS region; from TYPE material,19
Mucoharknessia cortaderiae CPC 19974 ITS region; from TYPE material,40
Mucor lilianae K M 196153 ITS region; from TYPE material,10
Mucor rudolphii WU 35869 ITS region; from TYPE material,10
Mucor variisporus CBS 837.70 ITS region; from TYPE material,10
Muscodor equiseti CMU M2 ITS region; from TYPE material,7
Muyocopron laterale ITS region; from TYPE material,15
Mycena fulgoris XAL A. Cortes-Perez 1690 ITS region; from TYPE material,52
Mycena glaesisetosa XAL A. Cortes-Perez 1504 ITS region; from TYPE material,47
Mycena lumina XAL A. Cortes-Perez 1679 ITS region; from TYPE material,47
Mycena punkissima XAL A. Cortes-Perez 1478 ITS region; from TYPE material,47
Mycocentrospora cantuariensis CBS 112.24 ITS region; from TYPE material,15
Mycoceros antennatissimus BP 105172 ITS region; from TYPE material,58
Mycoleptodiscus suttonii CBS 276.72 ITS region; from TYPE material,5
Mycophilomyces periconiae CPC 27558 ITS region; from TYPE material,2
Mycosphaerella fimbriata CBS 120736 ITS region; from TYPE material,4
Mycosphaerella medusae BRIP 52586 ITS region; from TYPE material,1
Mycosphaerella stromatosa CBS 101953 ITS region; from TYPE material,5
Mycotribulus indonesiae ITS region; from TYPE material,74
Mycotribulus mirabilis ITS region; from TYPE material,79
Myrmecridium banksiae CBS 132536 ITS region; from TYPE material,1
Myrmecridium hiemale CBS 141017 ITS region; from TYPE material,5
Myrmecridium iridis ITS region; from TYPE material,1
Myrmecridium spartii ITS region; from TYPE material,1
Myrmecridium thailandicum ITS region; from TYPE material,4
Myrotheciomyces corymbiae CPC 33206 ITS region; from TYPE material,3
Myrothecium chiangmaiense MFLUCC 11-0506 ITS region; from TYPE material,2
Myrothecium cylindrosporum MFLUCC 11-0392 ITS region; from TYPE material,6
Myrothecium simplex CBS 582.93 ITS region; from TYPE material,3
Myrothecium thailandicum MFLU 15-1180 ITS region; from TYPE material,3
Myrothecium uttaraditense MFLUCC 11-0632 ITS region; from TYPE material,3
Myrtacremonium eucalypti ITS region; from TYPE material,3
Mytilinidion scolecosporum CBS 305.34 ITS region; from TYPE material,37
Myxocephala albida CBS 962.87 ITS region; from TYPE material,6
Myxospora aptrootii CBS 101263 ITS region; from TYPE material,1
Myxospora crassiseta CBS 731.83 ITS region; from TYPE material,1
Myxospora musae CBS 265.71 ITS region; from TYPE material,1
Myxozyma geophila CBS 7219 ITS region; from TYPE material,92
Myxozyma monticola CBS 7806 ITS region; from TYPE material,14
Myxozyma mucilagina CBS 7071 ITS region; from TYPE material,92
Nadsonia commutata CBS 6640 ITS region; from TYPE material,22
Nadsonia fulvescens var. elongata CBS 2594 ITS region; from TYPE material,22
Nadsonia starkeyi-henricii CBS 2159 ITS region; from TYPE material,22
Naganishia adeliensis CBS 8351 ITS region; from TYPE material,1
Naganishia albida CBS 142 ITS region; from TYPE material,1
Naganishia albidosimilis JCM 8843 ITS region; from TYPE material,1
Naganishia antarctica CBS 7687 ITS region; from TYPE material,1
Naganishia bhutanensis ATCC 22461 ITS region; from TYPE material,1
Naganishia cerealis CBS 10505 ITS region; from TYPE material,1
Naganishia diffluens CBS 160 ITS region; from TYPE material,1
Naganishia friedmannii CBS 7160 ITS region; from TYPE material,1
Naganishia liquefaciens CBS 968 ITS region; from TYPE material,1
Naganishia onofrii DBVPG 5303 ITS region; from TYPE material,1
Naganishia randhawae CBS 10160 ITS region; from TYPE material,1
Naganishia uzbekistanensis CBS 8683 ITS region; from TYPE material,1
Naganishia vaughanmartiniae CBS 13731 ITS region; from TYPE material,1
Naganishia vishniacii CBS 7110 ITS region; from TYPE material,1
Nakaseomyces bacillisporus NRRL Y-17846 ITS region; from TYPE material,12
Nakazawaea peltata CBS 5576 ITS region; from TYPE material,38
